episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
2677.557837368173,964.4086085056584,1940.4812706349296,3000.0,20,60000,False,5520000,1840,92,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-28-01,1570786081,306.19391202926636,22373.110533714294,21927,ellie,10.0.0.158,22373.110533714294,5520000,92,2,4dce3444,5.458546806651846,1.507038553790822,0.8606399314970993,5511168,5520000,247162.509,10.884,5753.814,4.579,65.68878718535468,52.97528604118993,5.293955999225468e-24,4.999999873689376e-05,297.43548583984375,-0.00034542870707809925,297.435791015625,-4.71233319032649e-09,0.004611298441886902,-0.8941606283187866,0.0
2683.5308525802825,964.4086085056584,1957.650974117936,3000.0,20,60000,False,5580000,1860,93,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-31-46,1570786306,225.56541466712952,22598.675948381424,21927,ellie,10.0.0.158,22598.675948381424,5580000,93,2,4dce3444,5.467778906102963,1.5091149986232149,0.8626515789327578,5571072,5580000,247183.82,10.993,5749.685,4.529,51.570093457943926,46.34517133956386,2.646977999612734e-24,4.999999873689376e-05,290.9716796875,-0.0004666796594392508,290.97216796875,-6.750098702212881e-09,0.0057234009727835655,-0.8967065811157227,0.0
2683.5308525802825,964.4086085056584,1939.0772353866698,3000.0,20,60000,False,5640000,1880,94,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-35-31,1570786531,224.76352715492249,22823.439475536346,21927,ellie,10.0.0.158,22823.439475536346,5640000,94,2,4dce3444,5.47675565317096,1.5111543505451976,0.8646343724194111,5630976,5640000,246921.379,11.012,5738.348,4.572,51.34610591900311,46.16386292834892,1.323488999806367e-24,4.999999873689376e-05,290.494873046875,0.00038343845517374575,290.4944763183594,-7.514261213259488e-09,0.004202503245323896,-0.9158763289451599,0.0
2861.060956793371,1256.0643935563871,2000.0722688135281,3000.0,20,60000,False,5700000,1900,95,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-39-16,1570786756,225.32696080207825,23048.766436338425,21927,ellie,10.0.0.158,23048.766436338425,5700000,95,2,4dce3444,5.481652038325564,1.5122527184887817,0.8657620794464368,5690880,5700000,246709.273,10.982,5737.554,4.54,51.388161993769465,46.148286604361374,6.617444999031835e-25,4.999999873689376e-05,329.7452392578125,3.619683047872968e-05,329.74517822265625,-2.292486422916795e-09,0.005399812012910843,-0.9454441070556641,0.0
2861.060956793371,1290.5253107259348,2035.020953785304,3000.0,20,60000,False,5760000,1920,96,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-43-04,1570786984,227.3152379989624,23276.081674337387,21927,ellie,10.0.0.158,23276.081674337387,5760000,96,2,4dce3444,5.481518327121863,1.5123113546300606,0.8658710432810979,5750784,5760000,246878.635,11.056,5777.405,4.555,51.31784615384616,46.52492307692307,3.3087224995159173e-25,4.999999873689376e-05,286.93316650390625,-0.0002915517834480852,286.9334411621094,-2.9292881453812925e-09,0.0048973518423736095,-0.9249772429466248,0.0
2934.826069042796,1290.5253107259348,2063.7627740994685,3000.0,20,60000,False,5820000,1940,97,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-46-52,1570787212,228.78414392471313,23504.8658182621,21927,ellie,10.0.0.158,23504.8658182621,5820000,97,2,4dce3444,5.477459937742354,1.5114917081981534,0.8651604433805758,5810688,5820000,246975.292,11.151,5793.693,4.622,51.444478527607366,47.99110429447853,1.6543612497579586e-25,4.999999873689376e-05,345.74163818359375,0.00039254192961379886,345.7412414550781,-7.386900424677378e-09,0.00418316712602973,-0.9660893678665161,0.0
2934.826069042796,1290.5253107259348,2093.4478175053637,3000.0,20,60000,False,5880000,1960,98,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-50-40,1570787440,227.26147627830505,23732.127294540405,21927,ellie,10.0.0.158,23732.127294540405,5880000,98,2,4dce3444,5.473579763514985,1.510672495994402,0.8644802404398336,5870592,5880000,246999.299,11.149,5787.114,4.698,51.58240740740741,47.92777777777777,8.271806248789793e-26,4.999999873689376e-05,329.9728698730469,-0.0009427159675396979,329.9737854003906,-4.839693534819389e-09,0.005523227620869875,-0.9740684032440186,0.0
2934.826069042796,1170.9146099550221,2079.6405859727024,3000.0,20,60000,False,5940000,1980,99,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-54-26,1570787666,226.66594099998474,23958.79323554039,21927,ellie,10.0.0.158,23958.79323554039,5940000,99,2,4dce3444,5.469870841172653,1.5099312980036705,0.8638283152478821,5930496,5940000,246926.178,11.115,5789.075,4.75,51.598765432098766,47.976851851851855,4.1359031243948966e-26,4.999999873689376e-05,276.3343200683594,0.00035375356674194336,276.3339538574219,-3.1840088343670914e-09,0.003470742842182517,-0.9474529027938843,0.0
2934.826069042796,1170.9146099550221,2059.6971649764732,3000.0,20,60000,False,6000000,2000,100,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-58-14,1570787894,227.67542624473572,24186.468661785126,21927,ellie,10.0.0.158,24186.468661785126,6000000,100,2,4dce3444,5.466263041875936,1.509240417837348,0.8632060163710099,5990400,6000000,239290.315,10.675,5361.964,4.705,51.16635802469136,47.998765432098764,2.0679515621974483e-26,4.999999873689376e-05,297.5181884765625,-0.00040703132981434464,297.51861572265625,5.094414334827491e-10,0.005609925836324692,-0.9748757481575012,0.0
2934.826069042796,1170.9146099550221,2040.987912493069,3000.0,20,60000,False,6060000,2020,101,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-01-59,1570788119,225.31001806259155,24411.778679847717,21927,ellie,10.0.0.158,24411.778679847717,6060000,101,2,4dce3444,5.462698785768646,1.5085268600760924,0.8626049430374765,6050304,6060000,229393.23,10.251,5064.066,4.635,51.42173913043478,48.000621118012425,1.0339757810987241e-26,4.999999873689376e-05,254.15103149414062,0.00040054015698842704,254.15060424804688,-1.273603555951297e-09,0.0036605566274374723,-0.9686458706855774,0.0
2809.436008132594,1140.723034175603,1995.5661046800012,3000.0,20,60000,False,6120000,2040,102,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-05-45,1570788345,225.23614883422852,24637.014828681946,21927,ellie,10.0.0.158,24637.014828681946,6120000,102,2,4dce3444,5.459090960330461,1.5077626930834152,0.8620029306174886,6110208,6120000,221298.993,10.239,5062.694,4.501,51.4373831775701,48.06292834890966,5.169878905493621e-27,4.999999873689376e-05,274.35589599609375,2.6937734219245613e-05,274.3558654785156,-5.985936635255484e-09,0.005472501739859581,-0.9897372722625732,0.0
2790.561620110469,1140.723034175603,1941.9584758988715,3000.0,20,60000,False,6180000,2060,103,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-09-31,1570788571,226.39943838119507,24863.41426706314,21927,ellie,10.0.0.158,24863.41426706314,6180000,103,2,4dce3444,5.455476650917437,1.5070224047497909,0.8614178635704232,6170112,6180000,221370.141,10.144,5075.015,4.547,51.57337461300311,48.09752321981425,2.5849394527468104e-27,4.999999873689376e-05,251.54049682617188,9.814197255764157e-06,251.54049682617188,-1.0443549136596175e-08,0.003990766126662493,-0.9907731413841248,0.0
2730.1414912893997,1065.1849980808593,1917.6636954166001,3000.0,20,60000,False,6240000,2080,104,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-13-16,1570788796,224.90760898590088,25088.32187604904,21927,ellie,10.0.0.158,25088.32187604904,6240000,104,2,4dce3444,5.451870524366552,1.506245161603624,0.860839929966134,6230016,6240000,221377.192,10.143,5082.406,4.521,51.642679127725856,48.10155763239876,1.2924697263734052e-27,4.999999873689376e-05,244.52688598632812,0.00037902427720837295,244.52650451660156,-7.386900424677378e-09,0.0040008919313549995,-0.9825717806816101,0.0
2656.880583875099,1065.1849980808593,1923.6063345284313,3000.0,20,60000,False,6300000,2100,105,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-17-08,1570789028,231.9039261341095,25320.22580218315,21927,ellie,10.0.0.158,25320.22580218315,6300000,105,2,4dce3444,5.4485876723697535,1.5055536435757335,0.8603106469197712,6289920,6300000,222031.126,10.243,5086.015,4.577,54.30906344410877,48.616616314199405,6.462348631867026e-28,4.999999873689376e-05,305.9954528808594,0.00037878184230066836,305.9950866699219,-1.0188828447610376e-08,0.0034544565714895725,-1.0335384607315063,0.0
2656.880583875099,1065.1849980808593,1931.7140297846706,3000.0,20,60000,False,6360000,2120,106,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-20-56,1570789256,227.864901304245,25548.090703487396,21927,ellie,10.0.0.158,25548.090703487396,6360000,106,2,4dce3444,5.445487747192605,1.5048747807639749,0.8598048336385432,6349824,6360000,222122.505,10.153,5050.036,4.573,51.757538461538466,48.802153846153836,3.231174315933513e-28,4.999999873689376e-05,268.95941162109375,0.0002717429306358099,268.95916748046875,-9.29730603616008e-09,0.0040903775952756405,-1.017516851425171,0.0
2656.880583875099,1065.1849980808593,1944.8068969692508,3000.0,20,60000,False,6420000,2140,107,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-24-43,1570789483,227.35837364196777,25775.449077129364,21927,ellie,10.0.0.158,25775.449077129364,6420000,107,2,4dce3444,5.442537109313096,1.5042352542568365,0.8593207328452318,6409728,6420000,221992.431,10.146,5037.708,4.367,51.40586419753087,48.73240740740741,1.6155871579667565e-28,4.999999873689376e-05,291.67462158203125,-0.00012354386853985488,291.6747131347656,-4.839693534819389e-09,0.004860265646129847,-1.0397971868515015,0.0
2712.1523702462287,1065.1849980808593,1943.004044728714,3000.0,20,60000,False,6480000,2160,108,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-28-28,1570789708,224.78979206085205,26000.238869190216,21927,ellie,10.0.0.158,26000.238869190216,6480000,108,2,4dce3444,5.439569044549453,1.5035642722912863,0.8588395121510299,6469632,6480000,221746.881,10.142,5036.103,4.383,51.34735202492212,48.79283489096574,8.077935789833782e-29,4.999999873689376e-05,249.88047790527344,0.0002704112557694316,249.8802032470703,-5.349134912790987e-09,0.0048729111440479755,-1.0350946187973022,0.0
2712.1523702462287,1223.9570474460438,1953.0073051284094,3000.0,20,60000,False,6540000,2180,109,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-32-12,1570789932,224.17111325263977,26224.409982442856,21927,ellie,10.0.0.158,26224.409982442856,6540000,109,2,4dce3444,5.436593404466541,1.502886891182002,0.8583622739880797,6529536,6540000,221498.282,10.133,5035.313,4.325,51.284687500000004,48.80062500000001,4.038967894916891e-29,4.999999873689376e-05,245.7689666748047,0.00016378675354644656,245.76878356933594,-2.1651260784238957e-09,0.005801717285066843,-1.0496704578399658,0.0
2772.7075470226778,1223.9570474460438,1954.9965068179956,3000.0,20,60000,False,6600000,2200,110,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-35-59,1570790159,226.57998132705688,26450.989963769913,21927,ellie,10.0.0.158,26450.989963769913,6600000,110,2,4dce3444,5.433396673676116,1.5021347924239057,0.8578479544411897,6589440,6600000,221391.037,10.122,5032.943,4.381,51.28018575851393,48.86130030959752,2.0194839474584456e-29,4.999999873689376e-05,307.3695983886719,0.0003561436606105417,307.3692626953125,-2.6745674563954935e-09,0.0036990707740187645,-1.082297682762146,0.0
2884.8556156266472,1223.9570474460438,2004.2035484929286,3000.0,20,60000,False,6660000,2220,111,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-39-47,1570790387,228.4696180820465,26679.45958185196,21927,ellie,10.0.0.158,26679.45958185196,6660000,111,2,4dce3444,5.430316922296806,1.5014319947783252,0.8573416353333044,6649344,6660000,221709.603,10.144,5030.409,4.287,51.52791411042944,48.896932515337404,1.0097419737292228e-29,4.999999873689376e-05,332.7329406738281,0.00028941722121089697,332.7326965332031,-5.603855601776786e-09,0.005987292621284723,-1.1064846515655518,0.0
2940.7799109831026,1308.0179210304186,2055.9638943096447,3000.0,20,60000,False,6720000,2240,112,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-43-35,1570790615,227.94732356071472,26907.406905412674,21927,ellie,10.0.0.158,26907.406905412674,6720000,112,2,4dce3444,5.427364009165221,1.5007114698388222,0.8568438725398819,6709248,6720000,221980.667,10.181,5029.406,5.276,51.566769230769225,48.90523076923076,5.048709868646114e-30,4.999999873689376e-05,369.8870849609375,0.0002594511315692216,369.8868103027344,-1.1335071548046471e-08,0.004924853798002005,-1.1358833312988281,0.0
2940.7799109831026,1343.7128477823323,2102.4146581586006,3000.0,20,60000,False,6780000,2260,113,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-47-22,1570790842,227.20156455039978,27134.608469963074,21927,ellie,10.0.0.158,27134.608469963074,6780000,113,2,4dce3444,5.424558813034257,1.500031745123004,0.8563517802194234,6769152,6780000,222069.452,10.224,5020.797,5.251,51.27746913580248,48.99413580246914,2.524354934323057e-30,4.999999873689376e-05,316.38421630859375,0.00031902099726721644,316.3838806152344,-1.7830449339228949e-09,0.0041290284134447575,-1.1200151443481445,0.0
2940.7799109831026,1121.422021120273,2123.797024652828,3000.0,20,60000,False,6840000,2280,114,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-51-09,1570791069,226.85546731948853,27361.463937282562,21927,ellie,10.0.0.158,27361.463937282562,6840000,114,2,4dce3444,5.42194423287052,1.499433433427161,0.8558800953311189,6829056,6840000,222263.381,10.219,5020.681,5.247,51.62376543209877,48.998765432098764,1.2621774671615285e-30,4.999999873689376e-05,280.3107604980469,0.0005952796782366931,280.3101501464844,-3.8208107788761936e-09,0.004510277882218361,-1.1148210763931274,0.0
2940.7799109831026,1121.422021120273,2142.480614877029,3000.0,20,60000,False,6900000,2300,115,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-54-58,1570791298,228.81058764457703,27590.27452492714,21927,ellie,10.0.0.158,27590.27452492714,6900000,115,2,4dce3444,5.4195130422937146,1.4988723221142186,0.8554391231282957,6888960,6900000,221949.306,10.093,5025.647,5.143,51.58006134969326,49.04141104294479,6.3108873358076425e-31,4.999999873689376e-05,334.6033020019531,-8.271870319731534e-05,334.6034240722656,6.368017779756485e-10,0.005179248284548521,-1.153441309928894,0.0
2940.7799109831026,1121.422021120273,2119.688029785074,3000.0,20,60000,False,6960000,2320,116,fec93e2e40d94966abd856ec126a6b85,2019-10-11_03-58-45,1570791525,227.1993865966797,27817.47391152382,21927,ellie,10.0.0.158,27817.47391152382,6960000,116,2,4dce3444,5.41706190677346,1.498304746547766,0.8550045682509223,6948864,6960000,221885.029,10.276,5023.075,5.045,51.53487654320988,49.10432098765433,3.1554436679038213e-31,4.999999873689376e-05,299.1117858886719,0.00014942610869184136,299.111572265625,-7.641621557752387e-09,0.0030115745030343533,-1.1431351900100708,0.0
2941.833458681214,1121.422021120273,2090.0029044763705,3000.0,20,60000,False,7020000,2340,117,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-02-32,1570791752,227.13538074493408,28044.609292268753,21927,ellie,10.0.0.158,28044.609292268753,7020000,117,2,4dce3444,5.414588395015474,1.497791611688474,0.8545688636184476,7008768,7020000,221866.764,10.268,5019.012,5.107,51.54012345679013,49.19197530864197,1.5777218339519106e-31,4.999999873689376e-05,325.9025573730469,-0.0001517296041129157,325.9027099609375,-8.151062935723985e-09,0.005776040721684694,-1.1616567373275757,0.0
2941.833458681214,1121.422021120273,2093.3040627928413,3000.0,20,60000,False,7080000,2360,118,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-06-19,1570791979,227.06834149360657,28271.67763376236,21927,ellie,10.0.0.158,28271.67763376236,7080000,118,2,4dce3444,5.412179671864106,1.497276988574628,0.8541445187758996,7068672,7080000,222092.172,10.369,5021.272,5.154,51.39012345679013,49.09382716049383,7.888609169759553e-32,4.999999873689376e-05,318.9958190917969,0.000534237886313349,318.99530029296875,-4.202891812354892e-09,0.004300462082028389,-1.1741962432861328,0.0
2941.833458681214,1381.8246345037035,2132.742663850571,3000.0,20,60000,False,7140000,2380,119,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-10-06,1570792206,226.6509449481964,28498.328578710556,21927,ellie,10.0.0.158,28498.328578710556,7140000,119,2,4dce3444,5.409818033954657,1.496748968202069,0.8537245284535437,7128576,7140000,222342.109,10.371,5019.324,5.17,51.58858024691358,49.12746913580248,3.9443045848797766e-32,4.999999873689376e-05,328.4617614746094,0.00026661311858333647,328.46148681640625,-7.00481939119868e-09,0.00501100393012166,-1.196395993232727,0.0
3007.2657019383378,1381.8246345037035,2142.2210019576232,3000.0,20,60000,False,7200000,2400,120,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-13-55,1570792435,228.56880950927734,28726.897388219833,21927,ellie,10.0.0.158,28726.897388219833,7200000,120,2,4dce3444,5.407467040365899,1.4962414689426806,0.8533092066350583,7188480,7200000,222532.735,10.424,5027.548,5.139,51.700306748466254,49.20184049079754,1.9721522924398883e-32,4.999999873689376e-05,350.4010314941406,0.0007466197712346911,350.4002990722656,-8.405783624709784e-09,0.003580022370442748,-1.2104030847549438,0.0
3035.9625665117865,1381.8246345037035,2188.7578497428026,3000.0,20,60000,False,7260000,2420,121,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-17-46,1570792666,231.5637137889862,28958.46110200882,21927,ellie,10.0.0.158,28958.46110200882,7260000,121,2,4dce3444,5.405286999276755,1.4957948552218552,0.8529035167047238,7248384,7260000,222843.99,10.438,5025.774,5.092,53.22878787878788,49.452121212121206,9.860761462199441e-33,4.999999873689376e-05,373.27130126953125,0.0007099591894075274,373.27056884765625,-9.042585347174281e-09,0.004816744010895491,-1.2301075458526611,0.0
3057.3607231299898,1524.9067550215464,2208.2048086221653,3000.0,20,60000,False,7320000,2440,122,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-21-36,1570792896,229.34732294082642,29187.808424949646,21927,ellie,10.0.0.158,29187.808424949646,7320000,122,2,4dce3444,5.40327161899733,1.4953220983408837,0.8525253518729536,7308288,7320000,222980.438,10.443,5030.24,4.158,52.535168195718654,51.034862385321105,4.930380731099721e-33,4.999999873689376e-05,349.9038391113281,0.0003130502300336957,349.90350341796875,-6.495378013227082e-09,0.005526693072170019,-1.2306982278823853,0.0
3057.3607231299898,1413.2260015039808,2212.461681829032,3000.0,20,60000,False,7380000,2460,123,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-25-21,1570793121,225.77511978149414,29413.58354473114,21927,ellie,10.0.0.158,29413.58354473114,7380000,123,2,4dce3444,5.401256955778731,1.494855449356993,0.8521448129227898,7368192,7380000,222836.759,10.394,5031.256,4.224,51.517080745341616,49.963043478260865,2.4651903655498604e-33,4.999999873689376e-05,324.2953796386719,-0.0001201698396471329,324.29547119140625,-3.056648489874192e-09,0.005093560088425875,-1.2325332164764404,0.0
3057.3607231299898,1321.103810498718,2207.9320675315703,3000.0,20,60000,False,7440000,2480,124,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-29-08,1570793348,227.08454179763794,29640.668086528778,21927,ellie,10.0.0.158,29640.668086528778,7440000,124,2,4dce3444,5.399314561093524,1.4943760066727925,0.8517784762022178,7428096,7440000,222863.773,10.388,5028.116,4.212,51.53456790123457,49.998456790123456,1.2325951827749302e-33,4.999999873689376e-05,327.2377014160156,0.0007862969650886953,327.2369079589844,-7.896342246738186e-09,0.004149282816797495,-1.2451683282852173,0.0
3057.3607231299898,1321.103810498718,2211.0565058699813,3000.0,20,60000,False,7500000,2500,125,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-32-55,1570793575,226.42987155914307,29867.09795808792,21927,ellie,10.0.0.158,29867.09795808792,7500000,125,2,4dce3444,5.397341603606959,1.493854482234554,0.851396021710565,7488000,7500000,222627.347,10.461,5026.169,4.391,51.38452012383901,50.013931888544896,6.162975913874651e-34,4.999999873689376e-05,349.337158203125,0.0010858766036108136,349.3360595703125,1.0188828669654981e-09,0.004914838820695877,-1.2671468257904053,0.0
3057.3607231299898,1321.103810498718,2183.928197300355,3000.0,20,60000,False,7560000,2520,126,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-36-40,1570793800,225.5946009159088,30092.69255900383,21927,ellie,10.0.0.158,30092.69255900383,7560000,126,2,4dce3444,5.395215937311672,1.4932358484074018,0.8509987763666014,7547904,7560000,222465.163,10.33,5028.049,4.52,51.29316770186336,50.098757763975165,3.0814879569373254e-34,4.999999873689376e-05,322.60345458984375,8.859772060532123e-05,322.6033630371094,-1.273603555951297e-09,0.005859797820448875,-1.270148515701294,0.0
3033.4231468098355,1321.103810498718,2179.9617275406704,3000.0,20,60000,False,7620000,2540,127,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-40-28,1570794028,227.34414887428284,30320.036707878113,21927,ellie,10.0.0.158,30320.036707878113,7620000,127,2,4dce3444,5.392951297448699,1.4926434263958868,0.8505888567590937,7607808,7620000,222488.67,10.277,5025.364,4.657,51.18055555555556,50.14382716049382,1.5407439784686627e-34,4.999999873689376e-05,338.9652099609375,0.0004025684902444482,338.9648132324219,-4.839693534819389e-09,0.005759512074291706,-1.2807590961456299,0.0
3037.4853168816417,1321.103810498718,2198.406143377301,3000.0,20,60000,False,7680000,2560,128,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-44-16,1570794256,228.3664309978485,30548.40313887596,21927,ellie,10.0.0.158,30548.40313887596,7680000,128,2,4dce3444,5.390797719972908,1.4920736276528817,0.8501934479448069,7667712,7680000,222617.042,10.156,5026.938,4.622,51.4021472392638,50.18742331288343,7.703719892343314e-35,4.999999873689376e-05,352.56549072265625,0.00034955545561388135,352.56512451171875,-1.0952990514567773e-08,0.004894816316664219,-1.2931183576583862,0.0
3037.4853168816417,1476.5492618048222,2242.1038809597444,3000.0,20,60000,False,7740000,2580,129,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-48-06,1570794486,229.57926726341248,30777.982406139374,21927,ellie,10.0.0.158,30777.982406139374,7740000,129,2,4dce3444,5.388764883258537,1.4915607167820297,0.8498014428754362,7727616,7740000,222912.816,10.193,5023.862,4.646,51.64512195121951,50.200914634146336,3.851859946171657e-35,4.999999873689376e-05,394.87640380859375,2.344856875424739e-05,394.8763732910156,-3.693450212338689e-09,0.0066440817900002,-1.331769347190857,0.0
3037.4853168816417,1476.5492618048222,2230.8651329685163,3000.0,20,60000,False,7800000,2600,130,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-51-53,1570794713,226.72895216941833,31004.711358308792,21927,ellie,10.0.0.158,31004.711358308792,7800000,130,2,4dce3444,5.38676642905989,1.4910501694570497,0.8494238213301806,7787520,7800000,222731.956,10.214,5020.702,4.659,51.349535603715175,50.1938080495356,1.9259299730858284e-35,4.999999873689376e-05,331.77386474609375,0.00028852379182353616,331.7735595703125,-8.660504313695583e-09,0.0059051718562841415,-1.3130464553833008,0.0
3037.4853168816417,1476.5492618048222,2238.2221261098075,3000.0,20,60000,False,7860000,2620,131,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-55-40,1570794940,227.29516005516052,31232.006518363953,21927,ellie,10.0.0.158,31232.006518363953,7860000,131,2,4dce3444,5.384849433361234,1.4905851723290888,0.8490553262881387,7847424,7860000,222300.144,10.157,5025.665,4.711,51.313580246913574,50.19814814814814,9.629649865429142e-36,4.999999873689376e-05,333.77398681640625,2.017731821979396e-05,333.77398681640625,-4.0755314678619925e-09,0.00595882348716259,-1.324370265007019,0.0
3037.4853168816417,1315.4813396690183,2198.8328680971335,3000.0,20,60000,False,7920000,2640,132,fec93e2e40d94966abd856ec126a6b85,2019-10-11_04-59-25,1570795165,224.9325294494629,31456.939047813416,21927,ellie,10.0.0.158,31456.939047813416,7920000,132,2,4dce3444,5.382926391695807,1.4900840726120073,0.848692482690214,7907328,7920000,221856.045,10.101,5028.389,4.699,51.35794392523365,50.19968847352025,4.814824932714571e-36,4.999999873689376e-05,284.7213439941406,0.0001491272560087964,284.7212219238281,-4.202891812354892e-09,0.005539558827877045,-1.2887325286865234,0.0
2914.4994178660495,1315.4813396690183,2210.8419579488987,3000.0,20,60000,False,7980000,2660,133,fec93e2e40d94966abd856ec126a6b85,2019-10-11_05-03-13,1570795393,228.15981030464172,31685.098858118057,21927,ellie,10.0.0.158,31685.098858118057,7980000,133,2,4dce3444,5.381025311447718,1.4895990205230913,0.8483285461262264,7967232,7980000,222093.16,10.152,5029.651,4.685,51.30490797546012,50.20644171779141,2.4074124663572855e-36,4.999999873689376e-05,374.6876525878906,-0.00011911516776308417,374.68780517578125,-1.1462431892539371e-08,0.006542982999235392,-1.3549070358276367,0.0
2914.4994178660495,1315.4813396690183,2147.2172593307414,3000.0,20,60000,False,8040000,2680,134,fec93e2e40d94966abd856ec126a6b85,2019-10-11_05-06-59,1570795619,226.0365846157074,31911.135442733765,21927,ellie,10.0.0.158,31911.135442733765,8040000,134,2,4dce3444,5.379007892396017,1.4890622643743392,0.847965638016519,8027136,8040000,221986.763,10.165,5031.25,4.716,51.468322981366455,50.292236024844726,1.2037062331786428e-36,4.999999873689376e-05,299.0262145996094,0.0002473544445820153,299.02593994140625,-7.896342246738186e-09,0.004999789409339428,-1.3221986293792725,0.0
2914.4994178660495,1299.1913996940846,2097.3217711064494,3000.0,20,60000,False,8100000,2700,135,fec93e2e40d94966abd856ec126a6b85,2019-10-11_05-10-45,1570795845,226.36364698410034,32137.499089717865,21927,ellie,10.0.0.158,32137.499089717865,8100000,135,2,4dce3444,5.376944275509544,1.4885588587970249,0.8476114081224412,8087040,8100000,221983.904,10.156,5027.588,4.67,51.24705882352942,50.29938080495357,6.018531165893214e-37,4.999999873689376e-05,266.26568603515625,0.00022065282973926514,266.2654724121094,-4.967053879312289e-09,0.004009648226201534,-1.2973803281784058,0.0
3004.663396526677,1299.1913996940846,2125.072402909051,3000.0,20,60000,False,8160000,2720,136,fec93e2e40d94966abd856ec126a6b85,2019-10-11_05-14-36,1570796076,230.6580309867859,32368.15712070465,21927,ellie,10.0.0.158,32368.15712070465,8160000,136,2,4dce3444,5.3749733216627895,1.488075023046842,0.8472679770651395,8146944,8160000,222287.343,10.275,5229.981,4.604,52.170212765957444,50.35410334346505,3.009265582946607e-37,4.999999873689376e-05,378.9477844238281,0.0001447344693588093,378.9476623535156,-5.603855601776786e-09,0.006529606878757477,-1.3991847038269043,0.0
3004.663396526677,1244.613686736468,2163.625640905617,3000.0,20,60000,False,8220000,2740,137,fec93e2e40d94966abd856ec126a6b85,2019-10-11_05-18-29,1570796309,232.728036403656,32600.885157108307,21927,ellie,10.0.0.158,32600.885157108307,8220000,137,2,4dce3444,5.373340340828945,1.4876673651150072,0.8469675405538404,8206848,8220000,222816.089,10.372,5239.512,4.575,53.87289156626507,51.14397590361447,1.5046327914733034e-37,4.999999873689376e-05,346.3367004394531,0.0006198254995979369,346.3360595703125,-7.386900424677378e-09,0.005078369751572609,-1.3735880851745605,0.0
